GAME_ID,TEAM_ID,TEAM_NAME,GAME_DATE,SEASON,IS_HOME,REST_DAYS,IS_B2B,CURRENT_WIN_PCT,WIN_STREAK,GAMES_PLAYED_SEASON
0022100014,1610612737,Atlanta Hawks,2021-10-21,2021-22,1,7.0,0,0.5,0,1
0022100027,1610612737,Atlanta Hawks,2021-10-23,2021-22,0,2.0,0,1.0,1,2
0022100043,1610612737,Atlanta Hawks,2021-10-25,2021-22,1,2.0,0,0.5,-1,3
0022100059,1610612737,Atlanta Hawks,2021-10-27,2021-22,0,2.0,0,0.6666666666666666,1,4
0022100066,1610612737,Atlanta Hawks,2021-10-28,2021-22,0,1.0,1,0.75,2,5
0022100082,1610612737,Atlanta Hawks,2021-10-30,2021-22,0,2.0,0,0.6,-1,6
0022100097,1610612737,Atlanta Hawks,2021-11-01,2021-22,1,2.0,0,0.5,-2,7
0022100113,1610612737,Atlanta Hawks,2021-11-03,2021-22,0,2.0,0,0.5714285714285714,1,8
0022100120,1610612737,Atlanta Hawks,2021-11-04,2021-22,1,1.0,1,0.5,-1,9
0022100137,1610612737,Atlanta Hawks,2021-11-06,2021-22,0,2.0,0,0.4444444444444444,-2,10
0022100152,1610612737,Atlanta Hawks,2021-11-08,2021-22,0,2.0,0,0.4,-3,11
0022100156,1610612737,Atlanta Hawks,2021-11-09,2021-22,0,1.0,1,0.36363636363636365,-4,12
0022100182,1610612737,Atlanta Hawks,2021-11-12,2021-22,0,3.0,0,0.3333333333333333,-5,13
0022100193,1610612737,Atlanta Hawks,2021-11-14,2021-22,1,2.0,0,0.3076923076923077,-6,14
0022100202,1610612737,Atlanta Hawks,2021-11-15,2021-22,1,1.0,1,0.35714285714285715,1,15
0022100215,1610612737,Atlanta Hawks,2021-11-17,2021-22,1,2.0,0,0.4,2,16
0022100242,1610612737,Atlanta Hawks,2021-11-20,2021-22,1,3.0,0,0.4375,3,17
0022100255,1610612737,Atlanta Hawks,2021-11-22,2021-22,1,2.0,0,0.47058823529411764,4,18
0022100277,1610612737,Atlanta Hawks,2021-11-24,2021-22,0,2.0,0,0.5,5,19
0022100285,1610612737,Atlanta Hawks,2021-11-26,2021-22,0,2.0,0,0.5263157894736842,6,20
0022100293,1610612737,Atlanta Hawks,2021-11-27,2021-22,1,1.0,1,0.55,7,21
0022100319,1610612737,Atlanta Hawks,2021-12-01,2021-22,0,4.0,0,0.5238095238095238,-1,22
0022100335,1610612737,Atlanta Hawks,2021-12-03,2021-22,1,2.0,0,0.5454545454545454,1,23
0022100350,1610612737,Atlanta Hawks,2021-12-05,2021-22,1,2.0,0,0.5217391304347826,-1,24
0022100359,1610612737,Atlanta Hawks,2021-12-06,2021-22,0,1.0,1,0.5,-2,25
0022100384,1610612737,Atlanta Hawks,2021-12-10,2021-22,1,4.0,0,0.52,1,26
0022100407,1610612737,Atlanta Hawks,2021-12-13,2021-22,1,3.0,0,0.5,-1,27
0022100418,1610612737,Atlanta Hawks,2021-12-15,2021-22,0,2.0,0,0.48148148148148145,-2,28
0022100434,1610612737,Atlanta Hawks,2021-12-17,2021-22,1,2.0,0,0.5,1,29
0022100470,1610612737,Atlanta Hawks,2021-12-22,2021-22,1,5.0,0,0.4827586206896552,-1,30
0022100478,1610612737,Atlanta Hawks,2021-12-23,2021-22,0,1.0,1,0.4666666666666667,-2,31
0022100488,1610612737,Atlanta Hawks,2021-12-25,2021-22,0,2.0,0,0.4838709677419355,1,32
0022100502,1610612737,Atlanta Hawks,2021-12-27,2021-22,1,2.0,0,0.46875,-1,33
0022100519,1610612737,Atlanta Hawks,2021-12-29,2021-22,0,2.0,0,0.45454545454545453,-2,34
0022100533,1610612737,Atlanta Hawks,2021-12-31,2021-22,0,2.0,0,0.4411764705882353,-3,35
0022100560,1610612737,Atlanta Hawks,2022-01-03,2021-22,0,3.0,0,0.45714285714285713,1,36
0022100577,1610612737,Atlanta Hawks,2022-01-05,2021-22,0,2.0,0,0.4444444444444444,-1,37
0022100589,1610612737,Atlanta Hawks,2022-01-07,2021-22,0,2.0,0,0.4594594594594595,1,38
0022100597,1610612737,Atlanta Hawks,2022-01-09,2021-22,0,2.0,0,0.4473684210526316,-1,39
0022100621,1610612737,Atlanta Hawks,2022-01-12,2021-22,1,3.0,0,0.4358974358974359,-2,40
0022100636,1610612737,Atlanta Hawks,2022-01-14,2021-22,0,2.0,0,0.425,-3,41
0022100643,1610612737,Atlanta Hawks,2022-01-15,2021-22,1,1.0,1,0.4146341463414634,-4,42
0022100660,1610612737,Atlanta Hawks,2022-01-17,2021-22,1,2.0,0,0.40476190476190477,-5,43
0022100670,1610612737,Atlanta Hawks,2022-01-19,2021-22,1,2.0,0,0.4186046511627907,1,44
0022100687,1610612737,Atlanta Hawks,2022-01-21,2021-22,1,2.0,0,0.4318181818181818,2,45
0022100703,1610612737,Atlanta Hawks,2022-01-23,2021-22,0,2.0,0,0.4444444444444444,3,46
0022100725,1610612737,Atlanta Hawks,2022-01-26,2021-22,1,3.0,0,0.45652173913043476,4,47
0022100737,1610612737,Atlanta Hawks,2022-01-28,2021-22,1,2.0,0,0.46808510638297873,5,48
0022100751,1610612737,Atlanta Hawks,2022-01-30,2021-22,1,2.0,0,0.4791666666666667,6,49
0022100767,1610612737,Atlanta Hawks,2022-01-31,2021-22,1,1.0,1,0.4897959183673469,7,50
0022100783,1610612737,Atlanta Hawks,2022-02-03,2021-22,1,3.0,0,0.48,-1,51
0022100790,1610612737,Atlanta Hawks,2022-02-04,2021-22,0,1.0,1,0.49019607843137253,1,52
0022100807,1610612737,Atlanta Hawks,2022-02-06,2021-22,0,2.0,0,0.4807692307692308,-1,53
0022100816,1610612737,Atlanta Hawks,2022-02-08,2021-22,1,2.0,0,0.4716981132075472,-2,54
0022100841,1610612737,Atlanta Hawks,2022-02-11,2021-22,1,3.0,0,0.48148148148148145,1,55
0022100856,1610612737,Atlanta Hawks,2022-02-13,2021-22,0,2.0,0,0.4727272727272727,-1,56
0022100867,1610612737,Atlanta Hawks,2022-02-15,2021-22,1,2.0,0,0.4642857142857143,-2,57
0022100874,1610612737,Atlanta Hawks,2022-02-16,2021-22,0,1.0,1,0.47368421052631576,1,58
0022100891,1610612737,Atlanta Hawks,2022-02-24,2021-22,0,8.0,0,0.4827586206896552,2,59
0022100906,1610612737,Atlanta Hawks,2022-02-26,2021-22,1,2.0,0,0.4745762711864407,-1,60
0022100927,1610612737,Atlanta Hawks,2022-03-01,2021-22,0,3.0,0,0.48333333333333334,1,61
0022100710,1610612737,Atlanta Hawks,2022-03-03,2021-22,1,2.0,0,0.47540983606557374,-1,62
0022100948,1610612737,Atlanta Hawks,2022-03-04,2021-22,0,1.0,1,0.4838709677419355,1,63
0022100968,1610612737,Atlanta Hawks,2022-03-07,2021-22,0,3.0,0,0.49206349206349204,2,64
0022100984,1610612737,Atlanta Hawks,2022-03-09,2021-22,0,2.0,0,0.484375,-1,65
0022100996,1610612737,Atlanta Hawks,2022-03-11,2021-22,1,2.0,0,0.47692307692307695,-2,66
0022101016,1610612737,Atlanta Hawks,2022-03-13,2021-22,1,2.0,0,0.48484848484848486,1,67
0022101021,1610612737,Atlanta Hawks,2022-03-14,2021-22,1,1.0,1,0.4925373134328358,2,68
0022101033,1610612737,Atlanta Hawks,2022-03-16,2021-22,0,2.0,0,0.5,3,69
0022101047,1610612737,Atlanta Hawks,2022-03-18,2021-22,1,2.0,0,0.4927536231884058,-1,70
0022101064,1610612737,Atlanta Hawks,2022-03-20,2021-22,1,2.0,0,0.5,1,71
0022101081,1610612737,Atlanta Hawks,2022-03-22,2021-22,0,2.0,0,0.49295774647887325,-1,72
0022101085,1610612737,Atlanta Hawks,2022-03-23,2021-22,0,1.0,1,0.5,1,73
0022101102,1610612737,Atlanta Hawks,2022-03-25,2021-22,1,2.0,0,0.4931506849315068,-1,74
0022101124,1610612737,Atlanta Hawks,2022-03-28,2021-22,0,3.0,0,0.5,1,75
0022101143,1610612737,Atlanta Hawks,2022-03-30,2021-22,0,2.0,0,0.5066666666666667,2,76
0022100452,1610612737,Atlanta Hawks,2022-03-31,2021-22,1,1.0,1,0.5131578947368421,3,77
0022101163,1610612737,Atlanta Hawks,2022-04-02,2021-22,1,2.0,0,0.5194805194805194,4,78
0022101182,1610612737,Atlanta Hawks,2022-04-05,2021-22,0,3.0,0,0.5256410256410257,5,79
0022101192,1610612737,Atlanta Hawks,2022-04-06,2021-22,1,1.0,1,0.5189873417721519,-1,80
0022101207,1610612737,Atlanta Hawks,2022-04-08,2021-22,0,2.0,0,0.525,1,81
0022101221,1610612737,Atlanta Hawks,2022-04-10,2021-22,0,2.0,0,0.5185185185185185,-1,82
0022200005,1610612737,Atlanta Hawks,2022-10-19,2022-23,1,7.0,0,0.5,0,1
0022200020,1610612737,Atlanta Hawks,2022-10-21,2022-23,1,2.0,0,1.0,1,2
0022200038,1610612737,Atlanta Hawks,2022-10-23,2022-23,1,2.0,0,1.0,2,3
0022200057,1610612737,Atlanta Hawks,2022-10-26,2022-23,0,3.0,0,0.6666666666666666,-1,4
0022200070,1610612737,Atlanta Hawks,2022-10-28,2022-23,0,2.0,0,0.75,1,5
0022200085,1610612737,Atlanta Hawks,2022-10-29,2022-23,0,1.0,1,0.8,2,6
0022200099,1610612737,Atlanta Hawks,2022-10-31,2022-23,0,2.0,0,0.6666666666666666,-1,7
0022200110,1610612737,Atlanta Hawks,2022-11-02,2022-23,0,2.0,0,0.5714285714285714,-2,8
0022200134,1610612737,Atlanta Hawks,2022-11-05,2022-23,1,3.0,0,0.625,1,9
0022200149,1610612737,Atlanta Hawks,2022-11-07,2022-23,1,2.0,0,0.6666666666666666,2,10
0022200162,1610612737,Atlanta Hawks,2022-11-09,2022-23,1,2.0,0,0.7,3,11
0022200173,1610612737,Atlanta Hawks,2022-11-10,2022-23,1,1.0,1,0.6363636363636364,-1,12
0022200188,1610612737,Atlanta Hawks,2022-11-12,2022-23,0,2.0,0,0.6666666666666666,1,13
0022200204,1610612737,Atlanta Hawks,2022-11-14,2022-23,0,2.0,0,0.6153846153846154,-1,14
0022200214,1610612737,Atlanta Hawks,2022-11-16,2022-23,1,2.0,0,0.6428571428571429,1,15
0022200235,1610612737,Atlanta Hawks,2022-11-19,2022-23,1,3.0,0,0.6,-1,16
0022200248,1610612737,Atlanta Hawks,2022-11-21,2022-23,0,2.0,0,0.625,1,17
0022200263,1610612737,Atlanta Hawks,2022-11-23,2022-23,1,2.0,0,0.5882352941176471,-1,18
0022200278,1610612737,Atlanta Hawks,2022-11-25,2022-23,0,2.0,0,0.6111111111111112,1,19
0022200293,1610612737,Atlanta Hawks,2022-11-27,2022-23,1,2.0,0,0.5789473684210527,-1,20
0022200299,1610612737,Atlanta Hawks,2022-11-28,2022-23,0,1.0,1,0.55,-2,21
0022200313,1610612737,Atlanta Hawks,2022-11-30,2022-23,0,2.0,0,0.5238095238095238,-3,22
0022200327,1610612737,Atlanta Hawks,2022-12-02,2022-23,1,2.0,0,0.5454545454545454,1,23
0022200354,1610612737,Atlanta Hawks,2022-12-05,2022-23,1,3.0,0,0.5652173913043478,2,24
0022200365,1610612737,Atlanta Hawks,2022-12-07,2022-23,0,2.0,0,0.5416666666666666,-1,25
0022200380,1610612737,Atlanta Hawks,2022-12-09,2022-23,0,2.0,0,0.52,-2,26
0022200400,1610612737,Atlanta Hawks,2022-12-11,2022-23,1,2.0,0,0.5,-3,27
0022200404,1610612737,Atlanta Hawks,2022-12-12,2022-23,0,1.0,1,0.5185185185185185,1,28
0022200416,1610612737,Atlanta Hawks,2022-12-14,2022-23,0,2.0,0,0.5,-1,29
0022200428,1610612737,Atlanta Hawks,2022-12-16,2022-23,0,2.0,0,0.4827586206896552,-2,30
0022200454,1610612737,Atlanta Hawks,2022-12-19,2022-23,1,3.0,0,0.5,1,31
0022200468,1610612737,Atlanta Hawks,2022-12-21,2022-23,1,2.0,0,0.5161290322580645,2,32
0022200481,1610612737,Atlanta Hawks,2022-12-23,2022-23,1,2.0,0,0.5,-1,33
0022200508,1610612737,Atlanta Hawks,2022-12-27,2022-23,0,4.0,0,0.5151515151515151,1,34
0022200517,1610612737,Atlanta Hawks,2022-12-28,2022-23,1,1.0,1,0.5,-1,35
0022200530,1610612737,Atlanta Hawks,2022-12-30,2022-23,1,2.0,0,0.4857142857142857,-2,36
0022200558,1610612737,Atlanta Hawks,2023-01-02,2022-23,0,3.0,0,0.4722222222222222,-3,37
0022200575,1610612737,Atlanta Hawks,2023-01-04,2022-23,0,2.0,0,0.4594594594594595,-4,38
0022200590,1610612737,Atlanta Hawks,2023-01-06,2022-23,0,2.0,0,0.47368421052631576,1,39
0022200604,1610612737,Atlanta Hawks,2023-01-08,2022-23,0,2.0,0,0.46153846153846156,-1,40
0022200620,1610612737,Atlanta Hawks,2023-01-11,2022-23,1,3.0,0,0.475,1,41
0022200633,1610612737,Atlanta Hawks,2023-01-13,2022-23,0,2.0,0,0.4634146341463415,-1,42
0022200644,1610612737,Atlanta Hawks,2023-01-14,2022-23,0,1.0,1,0.47619047619047616,1,43
0022200661,1610612737,Atlanta Hawks,2023-01-16,2022-23,1,2.0,0,0.4883720930232558,2,44
0022200670,1610612737,Atlanta Hawks,2023-01-18,2022-23,0,2.0,0,0.5,3,45
0022200684,1610612737,Atlanta Hawks,2023-01-20,2022-23,1,2.0,0,0.5111111111111111,4,46
0022200694,1610612737,Atlanta Hawks,2023-01-21,2022-23,1,1.0,1,0.5217391304347826,5,47
0022200708,1610612737,Atlanta Hawks,2023-01-23,2022-23,0,2.0,0,0.5106382978723404,-1,48
0022200725,1610612737,Atlanta Hawks,2023-01-25,2022-23,0,2.0,0,0.5,-2,49
0022200745,1610612737,Atlanta Hawks,2023-01-28,2022-23,1,3.0,0,0.5102040816326531,1,50
0022200763,1610612737,Atlanta Hawks,2023-01-30,2022-23,0,2.0,0,0.5,-1,51
0022200777,1610612737,Atlanta Hawks,2023-02-01,2022-23,0,2.0,0,0.49019607843137253,-2,52
0022200792,1610612737,Atlanta Hawks,2023-02-03,2022-23,0,2.0,0,0.5,1,53
0022200801,1610612737,Atlanta Hawks,2023-02-04,2022-23,0,1.0,1,0.5094339622641509,2,54
0022200818,1610612737,Atlanta Hawks,2023-02-07,2022-23,0,3.0,0,0.5,-1,55
0022200832,1610612737,Atlanta Hawks,2023-02-09,2022-23,1,2.0,0,0.4909090909090909,-2,56
0022200850,1610612737,Atlanta Hawks,2023-02-11,2022-23,1,2.0,0,0.5,1,57
0022200857,1610612737,Atlanta Hawks,2023-02-13,2022-23,0,2.0,0,0.5087719298245614,2,58
0022200876,1610612737,Atlanta Hawks,2023-02-15,2022-23,1,2.0,0,0.5,-1,59
0022200896,1610612737,Atlanta Hawks,2023-02-24,2022-23,1,9.0,0,0.4915254237288136,-2,60
0022200911,1610612737,Atlanta Hawks,2023-02-26,2022-23,1,2.0,0,0.5,1,61
0022200923,1610612737,Atlanta Hawks,2023-02-28,2022-23,1,2.0,0,0.5081967213114754,2,62
0022200947,1610612737,Atlanta Hawks,2023-03-03,2022-23,1,3.0,0,0.5,-1,63
0022200958,1610612737,Atlanta Hawks,2023-03-04,2022-23,0,1.0,1,0.5079365079365079,1,64
0022200974,1610612737,Atlanta Hawks,2023-03-06,2022-23,0,2.0,0,0.5,-1,65
0022200985,1610612737,Atlanta Hawks,2023-03-08,2022-23,0,2.0,0,0.49230769230769234,-2,66
0022200999,1610612737,Atlanta Hawks,2023-03-10,2022-23,0,2.0,0,0.5,1,67
0022201008,1610612737,Atlanta Hawks,2023-03-11,2022-23,1,1.0,1,0.5074626865671642,2,68
0022201021,1610612737,Atlanta Hawks,2023-03-13,2022-23,1,2.0,0,0.5,-1,69
0022201048,1610612737,Atlanta Hawks,2023-03-17,2022-23,1,4.0,0,0.4927536231884058,-2,70
0022201065,1610612737,Atlanta Hawks,2023-03-19,2022-23,0,2.0,0,0.5,1,71
0022201078,1610612737,Atlanta Hawks,2023-03-21,2022-23,1,2.0,0,0.49295774647887325,-1,72
0022201090,1610612737,Atlanta Hawks,2023-03-22,2022-23,0,1.0,1,0.5,1,73
0022201107,1610612737,Atlanta Hawks,2023-03-25,2022-23,1,3.0,0,0.4931506849315068,-1,74
0022201115,1610612737,Atlanta Hawks,2023-03-26,2022-23,1,1.0,1,0.5,1,75
0022201131,1610612737,Atlanta Hawks,2023-03-28,2022-23,1,2.0,0,0.49333333333333335,-1,76
0022201153,1610612737,Atlanta Hawks,2023-03-31,2022-23,0,3.0,0,0.5,1,77
0022201167,1610612737,Atlanta Hawks,2023-04-02,2022-23,1,2.0,0,0.4935064935064935,-1,78
0022201182,1610612737,Atlanta Hawks,2023-04-04,2022-23,0,2.0,0,0.5,1,79
0022201191,1610612737,Atlanta Hawks,2023-04-05,2022-23,1,1.0,1,0.5063291139240507,2,80
0022201205,1610612737,Atlanta Hawks,2023-04-07,2022-23,1,2.0,0,0.5125,3,81
0022201216,1610612737,Atlanta Hawks,2023-04-09,2022-23,0,2.0,0,0.5061728395061729,-1,82
0022300063,1610612737,Atlanta Hawks,2023-10-25,2023-24,0,7.0,0,0.5,0,1
0022300079,1610612737,Atlanta Hawks,2023-10-27,2023-24,1,2.0,0,0.0,-1,2
0022300097,1610612737,Atlanta Hawks,2023-10-29,2023-24,0,2.0,0,0.0,-2,3
0022300104,1610612737,Atlanta Hawks,2023-10-30,2023-24,1,1.0,1,0.3333333333333333,1,4
0022300117,1610612737,Atlanta Hawks,2023-11-01,2023-24,1,2.0,0,0.5,2,5
0022300135,1610612737,Atlanta Hawks,2023-11-04,2023-24,0,3.0,0,0.6,3,6
0022300155,1610612737,Atlanta Hawks,2023-11-06,2023-24,0,2.0,0,0.6666666666666666,4,7
0022300172,1610612737,Atlanta Hawks,2023-11-09,2023-24,0,3.0,0,0.5714285714285714,-1,8
0022300175,1610612737,Atlanta Hawks,2023-11-11,2023-24,1,2.0,0,0.625,1,9
0022300018,1610612737,Atlanta Hawks,2023-11-14,2023-24,0,3.0,0,0.5555555555555556,-1,10
0022300193,1610612737,Atlanta Hawks,2023-11-15,2023-24,1,1.0,1,0.6,1,11
0022300029,1610612737,Atlanta Hawks,2023-11-17,2023-24,1,2.0,0,0.5454545454545454,-1,12
0022300039,1610612737,Atlanta Hawks,2023-11-21,2023-24,1,4.0,0,0.5,-2,13
0022300227,1610612737,Atlanta Hawks,2023-11-22,2023-24,1,1.0,1,0.46153846153846156,-3,14
0022300241,1610612737,Atlanta Hawks,2023-11-25,2023-24,0,3.0,0,0.5,1,15
0022300246,1610612737,Atlanta Hawks,2023-11-26,2023-24,0,1.0,1,0.5333333333333333,2,16
0022300055,1610612737,Atlanta Hawks,2023-11-28,2023-24,0,2.0,0,0.5,-1,17
0022300272,1610612737,Atlanta Hawks,2023-11-30,2023-24,0,2.0,0,0.47058823529411764,-2,18
0022300286,1610612737,Atlanta Hawks,2023-12-02,2023-24,0,2.0,0,0.5,1,19
0022301209,1610612737,Atlanta Hawks,2023-12-06,2023-24,1,4.0,0,0.47368421052631576,-1,20
0022301218,1610612737,Atlanta Hawks,2023-12-08,2023-24,0,2.0,0,0.45,-2,21
0022300296,1610612737,Atlanta Hawks,2023-12-11,2023-24,1,3.0,0,0.42857142857142855,-3,22
0022300313,1610612737,Atlanta Hawks,2023-12-13,2023-24,0,2.0,0,0.4090909090909091,-4,23
0022300330,1610612737,Atlanta Hawks,2023-12-15,2023-24,0,2.0,0,0.391304347826087,-5,24
0022300336,1610612737,Atlanta Hawks,2023-12-16,2023-24,0,1.0,1,0.4166666666666667,1,25
0022300352,1610612737,Atlanta Hawks,2023-12-18,2023-24,1,2.0,0,0.4,-1,26
0022300371,1610612737,Atlanta Hawks,2023-12-20,2023-24,0,2.0,0,0.4230769230769231,1,27
0022300384,1610612737,Atlanta Hawks,2023-12-22,2023-24,0,2.0,0,0.4444444444444444,2,28
0022300393,1610612737,Atlanta Hawks,2023-12-23,2023-24,1,1.0,1,0.42857142857142855,-1,29
0022300408,1610612737,Atlanta Hawks,2023-12-26,2023-24,0,3.0,0,0.41379310344827586,-2,30
0022300431,1610612737,Atlanta Hawks,2023-12-29,2023-24,1,3.0,0,0.4,-3,31
0022300445,1610612737,Atlanta Hawks,2023-12-31,2023-24,0,2.0,0,0.3870967741935484,-4,32
0022300467,1610612737,Atlanta Hawks,2024-01-03,2023-24,1,3.0,0,0.40625,1,33
0022300480,1610612737,Atlanta Hawks,2024-01-05,2023-24,0,2.0,0,0.42424242424242425,2,34
0022300499,1610612737,Atlanta Hawks,2024-01-07,2023-24,0,2.0,0,0.4117647058823529,-1,35
0022300521,1610612737,Atlanta Hawks,2024-01-10,2023-24,1,3.0,0,0.4,-2,36
0022300533,1610612737,Atlanta Hawks,2024-01-12,2023-24,1,2.0,0,0.4166666666666667,1,37
0022300543,1610612737,Atlanta Hawks,2024-01-13,2023-24,1,1.0,1,0.40540540540540543,-1,38
0022300559,1610612737,Atlanta Hawks,2024-01-15,2023-24,1,2.0,0,0.39473684210526316,-2,39
0022300570,1610612737,Atlanta Hawks,2024-01-17,2023-24,1,2.0,0,0.41025641025641024,1,40
0022300587,1610612737,Atlanta Hawks,2024-01-19,2023-24,0,2.0,0,0.425,2,41
0022300595,1610612737,Atlanta Hawks,2024-01-20,2023-24,1,1.0,1,0.43902439024390244,3,42
0022300613,1610612737,Atlanta Hawks,2024-01-22,2023-24,0,2.0,0,0.42857142857142855,-1,43
0022300626,1610612737,Atlanta Hawks,2024-01-24,2023-24,0,2.0,0,0.4186046511627907,-2,44
0022300634,1610612737,Atlanta Hawks,2024-01-26,2023-24,1,2.0,0,0.4090909090909091,-3,45
0022300653,1610612737,Atlanta Hawks,2024-01-28,2023-24,1,2.0,0,0.4,-4,46
0022300669,1610612737,Atlanta Hawks,2024-01-30,2023-24,1,2.0,0,0.41304347826086957,1,47
0022300690,1610612737,Atlanta Hawks,2024-02-02,2023-24,1,3.0,0,0.425531914893617,2,48
0022300699,1610612737,Atlanta Hawks,2024-02-03,2023-24,1,1.0,1,0.4375,3,49
0022300716,1610612737,Atlanta Hawks,2024-02-05,2023-24,1,2.0,0,0.4489795918367347,4,50
0022300729,1610612737,Atlanta Hawks,2024-02-07,2023-24,0,2.0,0,0.44,-1,51
0022300742,1610612737,Atlanta Hawks,2024-02-09,2023-24,0,2.0,0,0.43137254901960786,-2,52
0022300754,1610612737,Atlanta Hawks,2024-02-10,2023-24,1,1.0,1,0.4423076923076923,1,53
0022300763,1610612737,Atlanta Hawks,2024-02-12,2023-24,1,2.0,0,0.4528301886792453,2,54
0022300777,1610612737,Atlanta Hawks,2024-02-14,2023-24,0,2.0,0,0.4444444444444444,-1,55
0022300804,1610612737,Atlanta Hawks,2024-02-23,2023-24,1,9.0,0,0.43636363636363634,-2,56
0022300821,1610612737,Atlanta Hawks,2024-02-25,2023-24,1,2.0,0,0.42857142857142855,-3,57
0022300835,1610612737,Atlanta Hawks,2024-02-27,2023-24,1,2.0,0,0.43859649122807015,1,58
0022300851,1610612737,Atlanta Hawks,2024-02-29,2023-24,0,2.0,0,0.4482758620689655,2,59
0022300866,1610612737,Atlanta Hawks,2024-03-02,2023-24,0,2.0,0,0.4406779661016949,-1,60
0022300889,1610612737,Atlanta Hawks,2024-03-05,2023-24,0,3.0,0,0.43333333333333335,-2,61
0022300895,1610612737,Atlanta Hawks,2024-03-06,2023-24,1,1.0,1,0.4426229508196721,1,62
0022300913,1610612737,Atlanta Hawks,2024-03-08,2023-24,0,2.0,0,0.45161290322580644,2,63
0022300925,1610612737,Atlanta Hawks,2024-03-10,2023-24,1,2.0,0,0.4603174603174603,3,64
0022300953,1610612737,Atlanta Hawks,2024-03-13,2023-24,0,3.0,0,0.453125,-1,65
0022300966,1610612737,Atlanta Hawks,2024-03-15,2023-24,0,2.0,0,0.4461538461538462,-2,66
0022300982,1610612737,Atlanta Hawks,2024-03-17,2023-24,0,2.0,0,0.4393939393939394,-3,67
0022300990,1610612737,Atlanta Hawks,2024-03-18,2023-24,0,1.0,1,0.44776119402985076,1,68
0022301010,1610612737,Atlanta Hawks,2024-03-21,2023-24,0,3.0,0,0.4411764705882353,-1,69
0022301021,1610612737,Atlanta Hawks,2024-03-23,2023-24,1,2.0,0,0.43478260869565216,-2,70
0022301034,1610612737,Atlanta Hawks,2024-03-25,2023-24,1,2.0,0,0.44285714285714284,1,71
0022301051,1610612737,Atlanta Hawks,2024-03-27,2023-24,1,2.0,0,0.4507042253521127,2,72
0022301060,1610612737,Atlanta Hawks,2024-03-28,2023-24,1,1.0,1,0.4583333333333333,3,73
0022301076,1610612737,Atlanta Hawks,2024-03-30,2023-24,1,2.0,0,0.4657534246575342,4,74
0022301091,1610612737,Atlanta Hawks,2024-04-01,2023-24,0,2.0,0,0.4594594594594595,-1,75
0022301104,1610612737,Atlanta Hawks,2024-04-03,2023-24,1,2.0,0,0.4666666666666667,1,76
0022301124,1610612737,Atlanta Hawks,2024-04-04,2023-24,0,1.0,1,0.47368421052631576,2,77
0022301130,1610612737,Atlanta Hawks,2024-04-06,2023-24,0,2.0,0,0.4675324675324675,-1,78
0022301147,1610612737,Atlanta Hawks,2024-04-09,2023-24,1,3.0,0,0.46153846153846156,-2,79
0022301159,1610612737,Atlanta Hawks,2024-04-10,2023-24,1,1.0,1,0.45569620253164556,-3,80
0022301178,1610612737,Atlanta Hawks,2024-04-12,2023-24,0,2.0,0,0.45,-4,81
0022301188,1610612737,Atlanta Hawks,2024-04-14,2023-24,0,2.0,0,0.4444444444444444,-5,82
0022400064,1610612737,Atlanta Hawks,2024-10-23,2024-25,1,7.0,0,0.5,0,1
0022400079,1610612737,Atlanta Hawks,2024-10-25,2024-25,1,2.0,0,1.0,1,2
0022400100,1610612737,Atlanta Hawks,2024-10-27,2024-25,0,2.0,0,1.0,2,3
0022400103,1610612737,Atlanta Hawks,2024-10-28,2024-25,1,1.0,1,0.6666666666666666,-1,4
0022400121,1610612737,Atlanta Hawks,2024-10-30,2024-25,0,2.0,0,0.5,-2,5
0022400135,1610612737,Atlanta Hawks,2024-11-01,2024-25,1,2.0,0,0.4,-3,6
0022400152,1610612737,Atlanta Hawks,2024-11-03,2024-25,0,2.0,0,0.3333333333333333,-4,7
0022400157,1610612737,Atlanta Hawks,2024-11-04,2024-25,1,1.0,1,0.42857142857142855,1,8
0022400171,1610612737,Atlanta Hawks,2024-11-06,2024-25,1,2.0,0,0.375,-1,9
0022400185,1610612737,Atlanta Hawks,2024-11-08,2024-25,0,2.0,0,0.4444444444444444,1,10
0022400198,1610612737,Atlanta Hawks,2024-11-09,2024-25,1,1.0,1,0.4,-1,11
0022400001,1610612737,Atlanta Hawks,2024-11-12,2024-25,0,3.0,0,0.36363636363636365,-2,12
0022400012,1610612737,Atlanta Hawks,2024-11-15,2024-25,1,3.0,0,0.4166666666666667,1,13
0022400239,1610612737,Atlanta Hawks,2024-11-17,2024-25,0,2.0,0,0.46153846153846156,2,14
0022400250,1610612737,Atlanta Hawks,2024-11-18,2024-25,0,1.0,1,0.42857142857142855,-1,15
0022400258,1610612737,Atlanta Hawks,2024-11-20,2024-25,0,2.0,0,0.4666666666666667,1,16
0022400030,1610612737,Atlanta Hawks,2024-11-22,2024-25,0,2.0,0,0.4375,-1,17
0022400280,1610612737,Atlanta Hawks,2024-11-25,2024-25,1,3.0,0,0.4117647058823529,-2,18
0022400287,1610612737,Atlanta Hawks,2024-11-27,2024-25,0,2.0,0,0.3888888888888889,-3,19
0022400041,1610612737,Atlanta Hawks,2024-11-29,2024-25,1,2.0,0,0.42105263157894735,1,20
0022400300,1610612737,Atlanta Hawks,2024-11-30,2024-25,0,1.0,1,0.45,2,21
0022400315,1610612737,Atlanta Hawks,2024-12-02,2024-25,1,2.0,0,0.47619047619047616,3,22
